"No.","Time","Source","Destination","Protocol","Length","Info","Source_port","Dest_port"
"790","7.246307","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 752#19] 54428  >  443 [ACK] Seq=415 Ack=490839 Win=64860 Len=0 SLE=492269 SRE=523729 SLE=528019 SRE=542829","54428","443"
"791","7.253099","74.125.131.198","192.168.0.14","TLSv1.2","1484","[TCP Fast Retransmission] , Ignored Unknown Record","443","54428"
"792","7.253173","192.168.0.14","74.125.131.198","TCP","66","54428  >  443 [ACK] Seq=415 Ack=523729 Win=64860 Len=0 SLE=528019 SRE=542829","54428","443"
"793","7.255736","74.125.131.198","192.168.0.14","TCP","1484","[TCP Retransmission] 443  >  54428 [ACK] Seq=523729 Ack=415 Win=65392 Len=1430","443","54428"
"794","7.255781","192.168.0.14","74.125.131.198","TCP","66","54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=528019 SRE=542829","54428","443"
"795","7.272105","74.125.131.198","192.168.0.14","TCP","1484","[TCP Retransmission] 443  >  54428 [ACK] Seq=526589 Ack=415 Win=65392 Len=1430","443","54428"
"796","7.272149","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#1] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=542829","54428","443"
"797","7.275312","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"798","7.275346","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#2] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=544259","54428","443"
"799","7.278523","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"800","7.278553","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#3] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=545689","54428","443"
"801","7.281300","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"802","7.281327","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#4] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=547119","54428","443"
"803","7.284549","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"804","7.284576","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#5] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=548549","54428","443"
"805","7.287776","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"806","7.287801","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#6] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=549979","54428","443"
"807","7.295675","74.125.131.198","192.168.0.14","TLSv1.2","1484","[TCP Previous segment not captured] , Ignored Unknown Record","443","54428"
"808","7.295697","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 794#7] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=551409 SRE=552839 SLE=526589 SRE=549979","54428","443"
"809","7.297687","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"810","7.297704","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 794#8] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=551409 SRE=554269 SLE=526589 SRE=549979","54428","443"
"811","7.304118","74.125.131.198","192.168.0.14","TLSv1.2","974","Ignored Unknown Record","443","54428"
"812","7.304156","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 794#9] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=551409 SRE=555189 SLE=526589 SRE=549979","54428","443"
"813","7.316265","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"814","7.316297","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 794#10] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=551409 SRE=556619 SLE=526589 SRE=549979","54428","443"
"815","7.316897","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"816","7.316928","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 794#11] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=551409 SRE=558049 SLE=526589 SRE=549979","54428","443"
"817","7.320417","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"818","7.320447","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 794#12] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"819","7.330717","74.125.131.198","192.168.0.14","TLSv1.2","1484","[TCP Previous segment not captured] , Ignored Unknown Record","443","54428"
"820","7.330753","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#13] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=562339 SRE=563769 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"821","7.333947","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"822","7.333986","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#14] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=562339 SRE=565199 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"823","7.337202","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"824","7.337240","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#15] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=562339 SRE=566629 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"825","7.340435","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"826","7.340455","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#16] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=562339 SRE=568059 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"827","7.346969","74.125.131.198","192.168.0.14","TLSv1.2","1484","[TCP Previous segment not captured] , Ignored Unknown Record","443","54428"
"828","7.346990","192.168.0.14","74.125.131.198","TCP","90","[TCP Dup ACK 794#17] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=570919 SLE=562339 SRE=568059 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"829","7.356892","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"830","7.356928","192.168.0.14","74.125.131.198","TCP","90","[TCP Dup ACK 794#18] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=572349 SLE=562339 SRE=568059 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"831","7.372521","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"832","7.372547","192.168.0.14","74.125.131.198","TCP","90","[TCP Dup ACK 794#19] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=573779 SLE=562339 SRE=568059 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"833","7.373144","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"834","7.373160","192.168.0.14","74.125.131.198","TCP","90","[TCP Dup ACK 794#20] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=575209 SLE=562339 SRE=568059 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"835","7.376588","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"836","7.376614","192.168.0.14","74.125.131.198","TCP","90","[TCP Dup ACK 794#21] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=576639 SLE=562339 SRE=568059 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"837","7.382841","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"838","7.382877","192.168.0.14","74.125.131.198","TCP","90","[TCP Dup ACK 794#22] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=578069 SLE=562339 SRE=568059 SLE=551409 SRE=559479 SLE=526589 SRE=549979","54428","443"
"839","7.389360","74.125.131.198","192.168.0.14","TCP","1484","[TCP Retransmission] 443  >  54428 [ACK] Seq=549979 Ack=415 Win=65392 Len=1430","443","54428"
"840","7.389396","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#23] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=559479 SLE=569489 SRE=578069 SLE=562339 SRE=568059","54428","443"
"841","7.392859","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"842","7.392888","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#24] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=579499 SLE=526589 SRE=559479 SLE=562339 SRE=568059","54428","443"
"843","7.399364","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"844","7.399396","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#25] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=580929 SLE=526589 SRE=559479 SLE=562339 SRE=568059","54428","443"
"845","7.402564","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"846","7.402595","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#26] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=582359 SLE=526589 SRE=559479 SLE=562339 SRE=568059","54428","443"
"847","7.409026","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"848","7.409055","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#27] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=569489 SRE=583789 SLE=526589 SRE=559479 SLE=562339 SRE=568059","54428","443"
"849","7.415988","74.125.131.198","192.168.0.14","TCP","1484","[TCP Retransmission] 443  >  54428 [ACK] Seq=559479 Ack=415 Win=65392 Len=1430","443","54428"
"850","7.416024","192.168.0.14","74.125.131.198","TCP","82","[TCP Dup ACK 794#28] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=560909 SLE=569489 SRE=583789 SLE=562339 SRE=568059","54428","443"
"851","7.432197","74.125.131.198","192.168.0.14","TCP","1484","[TCP Retransmission] 443  >  54428 [ACK] Seq=560909 Ack=415 Win=65392 Len=1430","443","54428"
"852","7.432235","192.168.0.14","74.125.131.198","TCP","74","[TCP Dup ACK 794#29] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=568059 SLE=569489 SRE=583789","54428","443"
"853","7.435272","74.125.131.198","192.168.0.14","TCP","1484","[TCP Retransmission] 443  >  54428 [ACK] Seq=568059 Ack=415 Win=65392 Len=1430","443","54428"
"854","7.435312","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#30] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=583789","54428","443"
"855","7.441796","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"856","7.441828","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#31] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=585219","54428","443"
"857","7.450460","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"858","7.450498","192.168.0.14","74.125.131.198","TCP","66","[TCP Dup ACK 794#32] 54428  >  443 [ACK] Seq=415 Ack=525159 Win=64860 Len=0 SLE=526589 SRE=586649","54428","443"
"859","7.452754","74.125.131.198","192.168.0.14","TLSv1.2","1484","[TCP Fast Retransmission] , Ignored Unknown Record","443","54428"
"860","7.452872","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=586649 Win=64860 Len=0","54428","443"
"861","7.459459","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"862","7.464232","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"863","7.464267","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=589509 Win=64860 Len=0","54428","443"
"864","7.510688","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"865","7.511722","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"866","7.511766","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=592369 Win=64860 Len=0","54428","443"
"867","7.521208","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"868","7.522395","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"869","7.522442","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=595229 Win=64860 Len=0","54428","443"
"870","7.533181","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"871","7.533955","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"872","7.534002","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=598089 Win=64860 Len=0","54428","443"
"873","7.543662","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"874","7.544399","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"875","7.544452","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=600949 Win=64860 Len=0","54428","443"
"876","7.554886","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"877","7.555591","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"878","7.555647","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=603809 Win=64860 Len=0","54428","443"
"879","7.565635","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=603809 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"880","7.566839","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=605239 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"881","7.566880","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=606669 Win=64860 Len=0","54428","443"
"882","7.576642","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=606669 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"883","7.577856","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=608099 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"884","7.577896","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=609529 Win=64860 Len=0","54428","443"
"885","7.588115","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=609529 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"886","7.588729","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=610959 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"887","7.588806","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=612389 Win=64860 Len=0","54428","443"
"888","7.598728","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=612389 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"889","7.600029","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=613819 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"890","7.600065","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=615249 Win=64860 Len=0","54428","443"
"891","7.609538","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=615249 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"892","7.610754","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [PSH, ACK] Seq=616679 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"893","7.610793","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=618109 Win=64860 Len=0","54428","443"
"894","7.620729","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=618109 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"895","7.621721","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=619539 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"896","7.621755","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=620969 Win=64860 Len=0","54428","443"
"897","7.632480","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=620969 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"898","7.638741","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=622399 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"899","7.638803","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=415 Ack=623829 Win=64860 Len=0","54428","443"
"900","7.643440","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=623829 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"901","7.643648","192.168.0.14","74.125.131.198","TLSv1.2","93","Application Data","54428","443"
"902","7.644690","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=625259 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"903","7.644721","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=626689 Win=64860 Len=0","54428","443"
"904","7.654255","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=626689 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"905","7.654296","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=628119 Win=64860 Len=0","54428","443"
"906","7.655174","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=628119 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"907","7.655204","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=629549 Win=64860 Len=0","54428","443"
"908","7.664924","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=629549 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"909","7.664966","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=630979 Win=64860 Len=0","54428","443"
"910","7.666396","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=630979 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"911","7.666423","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=632409 Win=64860 Len=0","54428","443"
"912","7.675645","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=632409 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"913","7.675675","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=633839 Win=64860 Len=0","54428","443"
"914","7.676831","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=633839 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"915","7.676857","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=635269 Win=64860 Len=0","54428","443"
"916","7.687128","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=635269 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"917","7.687169","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=636699 Win=64860 Len=0","54428","443"
"918","7.688360","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=636699 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"919","7.688390","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=638129 Win=64860 Len=0","54428","443"
"920","7.697875","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=638129 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"921","7.697920","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=639559 Win=64860 Len=0","54428","443"
"922","7.699429","74.125.131.198","192.168.0.14","TCP","1484","443  >  54428 [ACK] Seq=639559 Ack=415 Win=65392 Len=1430 [TCP segment of a reassembled PDU]","443","54428"
"923","7.699462","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=640989 Win=64860 Len=0","54428","443"
"924","7.705483","192.168.0.14","74.125.232.248","TCP","55","[TCP Keep-Alive] 54446  >  80 [ACK] Seq=1 Ack=1 Win=16094 Len=1","54446","80"
"925","7.708896","74.125.131.198","192.168.0.14","TLSv1.2","1484","Encrypted Alert, Ignored Unknown Record","443","54428"
"926","7.708934","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=642419 Win=64860 Len=0","54428","443"
"927","7.710350","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"928","7.710377","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=643849 Win=64860 Len=0","54428","443"
"929","7.720078","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"930","7.720108","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=645279 Win=64860 Len=0","54428","443"
"931","7.721291","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"932","7.721321","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=646709 Win=64860 Len=0","54428","443"
"933","7.730839","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"934","7.730889","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=648139 Win=64860 Len=0","54428","443"
"935","7.732038","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"936","7.743318","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"937","7.743364","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=650999 Win=64860 Len=0","54428","443"
"938","7.744822","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"939","7.750328","74.125.232.248","192.168.0.14","TCP","66","80  >  54446 [ACK] Seq=1 Ack=2 Win=65535 Len=0 SLE=1 SRE=2","80","54446"
"940","7.753262","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"941","7.753295","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=653859 Win=64860 Len=0","54428","443"
"942","7.756696","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"943","7.765907","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"944","7.765942","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=656719 Win=64860 Len=0","54428","443"
"945","7.767227","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"946","7.775011","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"947","7.775052","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=659579 Win=64860 Len=0","54428","443"
"948","7.776221","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"949","7.786489","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"950","7.786530","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=662439 Win=64860 Len=0","54428","443"
"951","7.787716","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"952","7.798201","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"953","7.798238","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=665299 Win=64860 Len=0","54428","443"
"954","7.799438","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"955","7.808439","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"956","7.808472","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=668159 Win=64860 Len=0","54428","443"
"957","7.810780","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"958","7.822284","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"959","7.822327","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=671019 Win=64860 Len=0","54428","443"
"960","7.822867","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"961","7.830141","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"962","7.830182","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=673879 Win=64860 Len=0","54428","443"
"963","7.831574","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"964","7.842100","74.125.131.198","192.168.0.14","TLSv1.2","1484","Ignored Unknown Record","443","54428"
"965","7.842145","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=676739 Win=64860 Len=0","54428","443"
"966","7.842293","74.125.131.198","192.168.0.14","TLSv1.2","692","Ignored Unknown Record","443","54428"
"967","7.899790","192.168.0.14","74.125.131.198","TCP","54","54428  >  443 [ACK] Seq=454 Ack=677377 Win=64222 Len=0","54428","443"
"968","8.049342","192.168.0.14","74.125.232.248","TCP","55","54447  >  80 [ACK] Seq=1 Ack=1 Win=16094 Len=1","54447","80"
"969","8.094025","74.125.232.248","192.168.0.14","TCP","66","80  >  54447 [ACK] Seq=1 Ack=2 Win=65535 Len=0 SLE=1 SRE=2","80","54447"
